INFO 2025-12-14 11:39:29 db_utils.py:102 [1m[34mLogs will be synced with wandb.[0m
INFO 2025-12-14 11:39:29 db_utils.py:103 Track this run --> [1m[33mhttps://wandb.ai/rayan-elidrissi-caor/lerobot/runs/pnwm0qt5[0m
INFO 2025-12-14 11:39:29 ot_train.py:183 Creating dataset
meta/episodes/chunk-000/file-000.parquet: 100%|█| 76.0k/76.0k [00:00<00:00, 142k
meta/episodes/chunk-000/file-006.parquet: 100%|█| 120k/120k [00:00<00:00, 212kB/
meta/episodes/chunk-000/file-005.parquet: 100%|█| 158k/158k [00:00<00:00, 291kB/
meta/episodes/chunk-000/file-004.parquet: 100%|█| 120k/120k [00:00<00:00, 195kB/
meta/episodes/chunk-000/file-007.parquet: 100%|█| 61.2k/61.2k [00:00<00:00, 96.8
meta/episodes/chunk-000/file-002.parquet: 100%|█| 76.2k/76.2k [00:00<00:00, 139k
meta/episodes/chunk-000/file-001.parquet: 100%|█| 76.3k/76.3k [00:00<00:00, 116k
stats.json: 16.0kB [00:00, 39.5MB/s]quet: 100%|█| 120k/120k [00:00<00:00, 213kB/
meta/episodes/chunk-000/file-003.parquet: 100%|█| 69.4k/69.4k [00:00<00:00, 88.0
info.json: 3.87kB [00:00, 18.4MB/s]              | 4/13 [00:01<00:01,  4.65it/s]
meta/tasks.parquet: 100%|██████████████████| 2.23k/2.23k [00:00<00:00, 13.1kB/s]
meta/episodes/chunk-000/file-009.parquet: 100%|█| 69.9k/69.9k [00:00<00:00, 171k
meta/episodes/chunk-000/file-008.parquet: 100%|█| 61.2k/61.2k [00:00<00:00, 130k
Fetching 13 files: 100%|████████████████████████| 13/13 [00:01<00:00,  9.34it/s]
README.md: 4.35kB [00:00, 12.3MB/s]                      | 0/55 [00:00<?, ?it/s]
.gitattributes: 2.46kB [00:00, 9.68MB/s]             | 0.00/185k [00:00<?, ?B/s]
data/chunk-000/file-004.parquet: 100%|███████| 370k/370k [00:00<00:00, 2.71MB/s]
data/chunk-000/file-002.parquet: 100%|████████| 185k/185k [00:00<00:00, 841kB/s]
data/chunk-000/file-005.parquet: 100%|███████| 459k/459k [00:00<00:00, 1.87MB/s]
data/chunk-000/file-000.parquet: 100%|███████| 191k/191k [00:00<00:00, 1.71MB/s]
data/chunk-000/file-006.parquet: 100%|███████| 353k/353k [00:00<00:00, 1.76MB/s]
data/chunk-000/file-009.parquet: 100%|██████| 97.4k/97.4k [00:00<00:00, 468kB/s]
data/chunk-000/file-008.parquet: 100%|█████| 17.8k/17.8k [00:00<00:00, 83.9kB/s]
data/chunk-000/file-007.parquet: 100%|█████| 18.2k/18.2k [00:00<00:00, 66.7kB/s]
data/chunk-000/file-001.parquet: 100%|███████| 192k/192k [00:00<00:00, 1.17MB/s]
data/chunk-000/file-003.parquet: 100%|██████| 87.7k/87.7k [00:00<00:00, 466kB/s]
videos/observation.images.gripper/chunk-(…): 100%|█| 48.9M/48.9M [00:01<00:00, 4
videos/observation.images.gripper/chunk-(…): 100%|█| 6.19M/6.19M [00:00<00:00, 1
videos/observation.images.gripper/chunk-(…): 100%|█| 65.0M/65.0M [00:01<00:00, 4
videos/observation.images.gripper/chunk-(…): 100%|█| 58.3M/58.3M [00:01<00:00, 4
videos/observation.images.gripper/chunk-(…): 100%|█| 62.9M/62.9M [00:01<00:00, 4
videos/observation.images.gripper/chunk-(…): 100%|█| 4.83M/4.83M [00:00<00:00, 1
videos/observation.images.gripper/chunk-(…): 100%|█| 181M/181M [00:01<00:00, 103
videos/observation.images.gripper/chunk-(…): 100%|█| 135M/135M [00:01<00:00, 67.
videos/observation.images.side/chunk-000(…): 100%|█| 54.7M/54.7M [00:00<00:00, 6
videos/observation.images.side/chunk-000(…): 100%|█| 52.5M/52.5M [00:00<00:00, 5
videos/observation.images.gripper/chunk-(…): 100%|█| 47.7M/47.7M [00:01<00:00, 4
videos/observation.images.side/chunk-000(…): 100%|█| 57.0M/57.0M [00:01<00:00, 5
videos/observation.images.side/chunk-000(…): 100%|█| 5.61M/5.61M [00:00<00:00, 1
videos/observation.images.gripper/chunk-(…): 100%|█| 146M/146M [00:01<00:00, 88.
videos/observation.images.side/chunk-000(…): 100%|█| 125M/125M [00:01<00:00, 103
videos/observation.images.side/chunk-000(…): 100%|█| 42.0M/42.0M [00:00<00:00, 6
videos/observation.images.side/chunk-000(…): 100%|█| 42.5M/42.5M [00:01<00:00, 2
videos/observation.images.side/chunk-000(…): 100%|█| 102M/102M [00:01<00:00, 76.
videos/observation.images.side/chunk-000(…): 100%|█| 157M/157M [00:01<00:00, 92.
videos/observation.images.top/chunk-000/(…): 100%|█| 51.6M/51.6M [00:00<00:00, 6
videos/observation.images.side/chunk-000(…): 100%|█| 5.33M/5.33M [00:00<00:00, 3
videos/observation.images.top/chunk-000/(…): 100%|█| 50.4M/50.4M [00:01<00:00, 4
videos/observation.images.top/chunk-000/(…): 100%|█| 5.45M/5.45M [00:00<00:00, 2
videos/observation.images.top/chunk-000/(…): 100%|█| 41.4M/41.4M [00:00<00:00, 4
videos/observation.images.top/chunk-000/(…): 100%|█| 49.2M/49.2M [00:01<00:00, 4
videos/observation.images.top/chunk-000/(…): 100%|█| 5.64M/5.64M [00:00<00:00, 1
videos/observation.images.top/chunk-000/(…): 100%|█| 125M/125M [00:01<00:00, 92.
videos/observation.images.top/chunk-000/(…): 100%|█| 43.1M/43.1M [00:00<00:00, 4
videos/observation.images.top/chunk-000/(…): 100%|█| 100M/100M [00:01<00:00, 65.
videos/observation.images.top/chunk-000/(…): 100%|█| 175M/175M [00:01<00:00, 101
Fetching 55 files: 100%|████████████████████████| 55/55 [00:06<00:00,  8.51it/s]
INFO 2025-12-14 11:39:38 ot_train.py:202 Creating policyM/175M [00:01<00:00, 94.
INFO 2025-12-14 11:39:38 ot_train.py:247 Creating optimizer and scheduler00, 78.
INFO 2025-12-14 11:39:38 ot_train.py:259 [1m[33mOutput dir:[0m outputs/train/act_so101_yellow-mirrorv1_pickdrop_20ksteps
INFO 2025-12-14 11:39:38 ot_train.py:262 cfg.steps=25000 (25K)
INFO 2025-12-14 11:39:38 ot_train.py:263 dataset.num_frames=54377 (54K)
INFO 2025-12-14 11:39:38 ot_train.py:264 dataset.num_episodes=109
INFO 2025-12-14 11:39:38 ot_train.py:267 Effective batch size: 8 x 1 = 8
INFO 2025-12-14 11:39:38 ot_train.py:268 num_learnable_params=51597190 (52M)
INFO 2025-12-14 11:39:38 ot_train.py:269 num_total_params=51597190 (52M)
INFO 2025-12-14 11:39:38 ot_train.py:324 Start offline training on a fixed dataset
INFO 2025-12-14 11:40:07 ot_train.py:351 step:200 smpl:2K ep:3 epch:0.03 loss:6.563 grdn:155.031 lr:1.0e-05 updt_s:0.139 data_s:0.006
INFO 2025-12-14 11:49:48 ot_train.py:351 step:8K smpl:62K ep:125 epch:1.15 loss:0.258 grdn:18.821 lr:1.0e-05 updt_s:0.061 data_s:0.002
INFO 2025-12-14 11:50:01 ot_train.py:351 step:8K smpl:64K ep:128 epch:1.18 loss:0.249 grdn:17.962 lr:1.0e-05 updt_s:0.061 data_s:0.002
INFO 2025-12-14 11:50:14 ot_train.py:351 step:8K smpl:66K ep:131 epch:1.21 loss:0.250 grdn:18.046 lr:1.0e-05 updt_s:0.061 data_s:0.002
INFO 2025-12-14 11:50:26 ot_train.py:351 step:8K smpl:67K ep:135 epch:1.24 loss:0.245 grdn:17.900 lr:1.0e-05 updt_s:0.060 data_s:0.002
INFO 2025-12-14 11:50:39 ot_train.py:351 step:9K smpl:69K ep:138 epch:1.27 loss:0.240 grdn:17.683 lr:1.0e-05 updt_s:0.060 data_s:0.002
INFO 2025-12-14 11:50:51 ot_train.py:351 step:9K smpl:70K ep:141 epch:1.29 loss:0.240 grdn:17.425 lr:1.0e-05 updt_s:0.060 data_s:0.002
INFO 2025-12-14 11:51:04 ot_train.py:351 step:9K smpl:72K ep:144 epch:1.32 loss:0.232 grdn:16.947 lr:1.0e-05 updt_s:0.061 data_s:0.002
INFO 2025-12-14 11:51:17 ot_train.py:351 step:9K smpl:74K ep:148 epch:1.35 loss:0.228 grdn:17.061 lr:1.0e-05 updt_s:0.060 data_s:0.002
INFO 2025-12-14 11:51:29 ot_train.py:351 step:9K smpl:75K ep:151 epch:1.38 loss:0.229 grdn:16.899 lr:1.0e-05 updt_s:0.060 data_s:0.002
INFO 2025-12-14 11:51:42 ot_train.py:351 step:10K smpl:77K ep:154 epch:1.41 loss:0.218 grdn:16.566 lr:1.0e-05 updt_s:0.061 data_s:0.002
INFO 2025-12-14 11:51:55 ot_train.py:351 step:10K smpl:78K ep:157 epch:1.44 loss:0.219 grdn:16.051 lr:1.0e-05 updt_s:0.060 data_s:0.002
INFO 2025-12-14 11:52:07 ot_train.py:351 step:10K smpl:80K ep:160 epch:1.47 loss:0.212 grdn:16.611 lr:1.0e-05 updt_s:0.060 data_s:0.002
INFO 2025-12-14 11:52:20 ot_train.py:351 step:10K smpl:82K ep:164 epch:1.50 loss:0.212 grdn:16.393 lr:1.0e-05 updt_s:0.060 data_s:0.002
INFO 2025-12-14 11:52:33 ot_train.py:351 step:10K smpl:83K ep:167 epch:1.53 loss:0.209 grdn:16.060 lr:1.0e-05 updt_s:0.061 data_s:0.002
INFO 2025-12-14 11:52:45 ot_train.py:351 step:11K smpl:85K ep:170 epch:1.56 loss:0.206 grdn:16.007 lr:1.0e-05 updt_s:0.060 data_s:0.002
INFO 2025-12-14 11:52:58 ot_train.py:351 step:11K smpl:86K ep:173 epch:1.59 loss:0.204 grdn:15.858 lr:1.0e-05 updt_s:0.060 data_s:0.002
INFO 2025-12-14 11:53:11 ot_train.py:351 step:11K smpl:88K ep:176 epch:1.62 loss:0.201 grdn:15.267 lr:1.0e-05 updt_s:0.061 data_s:0.002
INFO 2025-12-14 11:53:23 ot_train.py:351 step:11K smpl:90K ep:180 epch:1.65 loss:0.201 grdn:15.534 lr:1.0e-05 updt_s:0.060 data_s:0.002
INFO 2025-12-14 11:53:36 ot_train.py:351 step:11K smpl:91K ep:183 epch:1.68 loss:0.202 grdn:15.640 lr:1.0e-05 updt_s:0.060 data_s:0.002
INFO 2025-12-14 11:53:48 ot_train.py:351 step:12K smpl:93K ep:186 epch:1.71 loss:0.201 grdn:15.354 lr:1.0e-05 updt_s:0.060 data_s:0.002
INFO 2025-12-14 11:54:01 ot_train.py:351 step:12K smpl:94K ep:189 epch:1.74 loss:0.193 grdn:15.015 lr:1.0e-05 updt_s:0.061 data_s:0.002
INFO 2025-12-14 11:54:14 ot_train.py:351 step:12K smpl:96K ep:192 epch:1.77 loss:0.192 grdn:14.575 lr:1.0e-05 updt_s:0.060 data_s:0.002
INFO 2025-12-14 11:54:27 ot_train.py:351 step:12K smpl:98K ep:196 epch:1.79 loss:0.196 grdn:15.194 lr:1.0e-05 updt_s:0.061 data_s:0.002
INFO 2025-12-14 11:54:39 ot_train.py:351 step:12K smpl:99K ep:199 epch:1.82 loss:0.191 grdn:15.423 lr:1.0e-05 updt_s:0.060 data_s:0.002
INFO 2025-12-14 11:54:52 ot_train.py:351 step:13K smpl:101K ep:202 epch:1.85 loss:0.189 grdn:15.043 lr:1.0e-05 updt_s:0.060 data_s:0.002
INFO 2025-12-14 11:55:04 ot_train.py:351 step:13K smpl:102K ep:205 epch:1.88 loss:0.191 grdn:14.804 lr:1.0e-05 updt_s:0.061 data_s:0.002
INFO 2025-12-14 11:55:17 ot_train.py:351 step:13K smpl:104K ep:208 epch:1.91 loss:0.194 grdn:14.382 lr:1.0e-05 updt_s:0.060 data_s:0.002
INFO 2025-12-14 11:55:30 ot_train.py:351 step:13K smpl:106K ep:212 epch:1.94 loss:0.184 grdn:14.586 lr:1.0e-05 updt_s:0.060 data_s:0.002
INFO 2025-12-14 11:55:42 ot_train.py:351 step:13K smpl:107K ep:215 epch:1.97 loss:0.185 grdn:14.444 lr:1.0e-05 updt_s:0.060 data_s:0.002
INFO 2025-12-14 11:55:58 ot_train.py:351 step:14K smpl:109K ep:218 epch:2.00 loss:0.179 grdn:14.757 lr:1.0e-05 updt_s:0.061 data_s:0.017
INFO 2025-12-14 11:56:11 ot_train.py:351 step:14K smpl:110K ep:221 epch:2.03 loss:0.179 grdn:14.299 lr:1.0e-05 updt_s:0.060 data_s:0.002
INFO 2025-12-14 11:56:23 ot_train.py:351 step:14K smpl:112K ep:225 epch:2.06 loss:0.172 grdn:14.016 lr:1.0e-05 updt_s:0.061 data_s:0.002
INFO 2025-12-14 11:56:36 ot_train.py:351 step:14K smpl:114K ep:228 epch:2.09 loss:0.175 grdn:13.703 lr:1.0e-05 updt_s:0.060 data_s:0.002
INFO 2025-12-14 11:56:49 ot_train.py:351 step:14K smpl:115K ep:231 epch:2.12 loss:0.176 grdn:13.678 lr:1.0e-05 updt_s:0.061 data_s:0.002
INFO 2025-12-14 11:57:01 ot_train.py:351 step:15K smpl:117K ep:234 epch:2.15 loss:0.171 grdn:13.756 lr:1.0e-05 updt_s:0.060 data_s:0.002
INFO 2025-12-14 11:57:14 ot_train.py:351 step:15K smpl:118K ep:237 epch:2.18 loss:0.171 grdn:13.124 lr:1.0e-05 updt_s:0.060 data_s:0.002
INFO 2025-12-14 11:57:27 ot_train.py:351 step:15K smpl:120K ep:241 epch:2.21 loss:0.165 grdn:13.621 lr:1.0e-05 updt_s:0.061 data_s:0.002
INFO 2025-12-14 11:57:39 ot_train.py:351 step:15K smpl:122K ep:244 epch:2.24 loss:0.165 grdn:13.601 lr:1.0e-05 updt_s:0.060 data_s:0.002
INFO 2025-12-14 11:57:52 ot_train.py:351 step:15K smpl:123K ep:247 epch:2.27 loss:0.173 grdn:13.715 lr:1.0e-05 updt_s:0.060 data_s:0.002
INFO 2025-12-14 11:58:04 ot_train.py:351 step:16K smpl:125K ep:250 epch:2.30 loss:0.164 grdn:13.293 lr:1.0e-05 updt_s:0.060 data_s:0.002
INFO 2025-12-14 11:58:17 ot_train.py:351 step:16K smpl:126K ep:253 epch:2.32 loss:0.164 grdn:13.266 lr:1.0e-05 updt_s:0.061 data_s:0.002
INFO 2025-12-14 11:58:30 ot_train.py:351 step:16K smpl:128K ep:257 epch:2.35 loss:0.164 grdn:13.060 lr:1.0e-05 updt_s:0.060 data_s:0.002
